date - time,team1,team2,result (team1 - team2),team1 player1,team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team1 missing player1,team1 missing player2,team1 missing player3,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
12.05.2019 19:30,Villarreal,Eibar,1-0Finished,Cazorla S.,Chukwueze S.,Costa J.,Fernandez A. (G),Fornals P.,Gonzalez A.,Iborra V.,Mario Gaspar (C),Moreno G.,Mori R.,Toko Ekambi K.,Bonera D.,Bruno,Miguelon,Alvarez S.,Cote,Cucurella M.,De Blasis P.,Dmitrovic M. (G),Enrich S.,Jordan J.,Leon P.,Oliveira P.,Orellana F.,Ramis I. (C),Arbilla A.,Bigas P.,Cardona M.,17 901,Estadio de la Ceramica (Villarreal),LaLiga - Round 37
12.05.2019 19:30,Valencia,Alaves,3-1Finished,Domenech J. (G),Gabriel Paulista,Garay E.,Gaya J.,Guedes G.,Mina S.,Parejo D. (C),Piccini C.,Rodrigo,Soler C.,Wass D.,Cheryshev D.,Coquelin F.,Kondogbia G.,Aguirregabiria M.,Brasanac D.,Duarte R.,Jonathan Calleri,Jony,Laguardia V.,Navarro X.,Pacheco F. (G) (C),Pina T.,Rolan D.,Vigaray C.,Burgui,Inui T.,Lupu A.,37 744,Estadio de Mestalla (Valencia),LaLiga - Round 37
12.05.2019 19:30,Real Sociedad,Real Madrid,3-1Finished,Barrenetxea A.,Llorente D.,Merino M.,Moreno H.,Munoz A.,Oyarzabal M. (C),Pardo R.,Rulli G. (G),Willian Jose,Zaldua J.,Zubeldia I.,Elustondo A.,Guevara A.,Merquelanz M.,Asensio M.,Benzema K.,Carvajal D.,Casemiro,Courtois T. (G),Diaz B.,Fernandez N.,Isco,Kroos T.,Marcelo (C),Vallejo J.,Bale G.,Navas K.,Odriozola A.,27 322,Reale Arena (San Sebastian),LaLiga - Round 37
12.05.2019 19:30,Rayo Vallecano,Valladolid,1-2Finished,Agbo U.,Ba A.,Bebe,Catena A.,de Tomas R.,Dimitrievski S. (G),Garcia A.,Medran A.,Moreno A.,Pozo J.,Tito (C),Elustondo G.,Embarba A.,Galvez A.,Alcaraz R.,Calero F.,Guardiola S.,Kiko Olivas,Masip J. (G),Michel,Moyano J. (C),Nacho,Plano O.,Rubio W.,Unal E.,Anuar,Hervias P.,Luismi,10 040,Campo de Futbol de Vallecas (Madrid),LaLiga - Round 37
12.05.2019 19:30,Leganes,Espanyol,0-2Finished,Braithwaite M.,Bustinza U. (C),En Nesyri Y.,Juanfran,Lunin A. (G),Omeruo K.,Recio,Rodriguez O.,Silva J.,Siovas D.,Vesga M.,Munoz E.,Szymanowski A.,null,Darder S.,Hermoso M.,Iglesias B.,Lopez D. (G),Melendo O.,Naldo,Pedrosa A.,Roca M.,Rosales R.,Sanchez V. (C),Wu Lei,Lopez D.,Piatti P.,null,10 597,Estadio Municipal de Butarque (Leganes),LaLiga - Round 37
12.05.2019 19:30,Girona,Levante,1-2Finished,Alcala P.,Bono (G),Douglas Luiz,Granell A. (C),Juanpe,Lozano C.,Muniesa M.,Pons P.,Portu,Stuani C.,Valery,Garcia B.,null,null,Bardhi E.,Campana J.,Coke,Fernandez A. (G),Jason,Mayoral B.,Morales J. L. (C),Rober Pier,Tono,Vezo R.,Vukcevic N.,Doukoure C.,null,null,13 342,Estadio Municipal de Montilivi (Girona),LaLiga - Round 37
12.05.2019 19:30,Betis,Huesca,2-1Finished,Bartra M.,Feddal Z.,Firpo J.,Guardado A.,Guerrero F.,Joaquin (C),Kaptoum W.,Lo Celso G.,Moron L.,Robles J. (G),Tello C.,Barragan A.,Canales S.,Insua P.,Dieguez A.,Enric,Etxeita X.,Ferreiro D.,Galan J.,Gomez M.,Herrera Y.,Jovanovic A. (G),Juanpi,Melero G. (C),Pulido J.,Akapo C.,Avila C.,Insua P.,28 078,Estadio Benito Villamarin (Sevilla),LaLiga - Round 37
12.05.2019 19:30,Barcelona,Getafe,2-0Finished,Alba J.,Busquets S.,Cillessen J. (G),Coutinho,Malcom,Messi L. (C),Pique G.,Rakitic I.,Roberto S.,Umtiti S.,Vidal A.,Arthur,Dembele O.,Rafinha,Arambarri M.,Cabrera L.,Djene,Foulquier D.,Maksimovic N.,Molina J. (C),Olivera M.,Rodriguez A.,Shibasaki G.,Soria D. (G),Suarez D.,Antunes V.,Bergara M.,Gonzalez B.,57 088,Camp Nou (Barcelona),LaLiga - Round 37
12.05.2019 19:30,Atl. Madrid,Sevilla,1-1Finished,Filipe Luis,Godin D. (C),Griezmann A.,Juanfran,Koke,Montero F.,Morata A.,Niguez S.,Oblak J. (G),Partey T.,Rodri,Costa D.,Garces B.,Gimenez J. M.,Ben Yedder W.,Gnagnon J.,Gomez S.,Gonalons M.,Kjaer S.,Mesa R.,Munir El Haddadi,Navas J. (C),Sarabia P.,Vaclik T. (G),Vazquez F.,Andre Silva,Banega E.,Carrico D.,60 234,Metropolitano Stadium (Madrid),LaLiga - Round 37
12.05.2019 19:30,Ath Bilbao,Celta Vigo,3-1Finished,Alvarez Y.,Benat,Berchiche Y.,Capa A.,Garcia D.,Garcia R.,Herrerin I. (G),Ibai,Martinez I.,Muniain I. (C),Williams I.,Guruzeta G.,Iturraspe A.,null,Araujo N.,Aspas I.,Blanco R. (G),Boudebouz R.,Gomez M.,Hoedt W.,Lobotka S.,Mallo H. (C),Mendez B.,Olaza L.,Yokuslu O.,Junca D.,Mor E.,null,42 494,Estadio San Mames (Bilbao),LaLiga - Round 37
18.05.2019 14:00,Levante,Atl. Madrid,2-2Finished,Bardhi E.,Cabaco E.,Campana J.,Chema,Dwamena R.,Koke Vegas (G),Lopez P. (C),Luna A.,Marti R.,Rochina R.,Vezo R.,Doukoure C.,Jason,Postigo S.,Adan A. (G),Correa A.,Filipe Luis,Godin D. (C),Griezmann A.,Juanfran,Koke,Lemar T.,Montero F.,Partey T.,Rodri,Costa D.,Garces B.,Gimenez J. M.,20 073,Estadi Ciutat de Valencia (Valencia),LaLiga - Round 38
18.05.2019 17:15,Valladolid,Valencia,0-2Finished,Alcaraz R.,Antonito,Borja (C),Cop D.,Fernandez J.,Keko,Kiko Olivas,Moi,Verde D.,Villa T.,Yoel (G),Anuar,Hervias P.,Luismi,Coquelin F.,Diakhaby M.,Domenech J. (G),Gabriel Paulista,Gaya J.,Guedes G.,Mina S.,Parejo D. (C),Rodrigo,Soler C.,Wass D.,Cheryshev D.,Garay E.,null,21 618,Estadio Jose Zorrilla (Valladolid),LaLiga - Round 38
18.05.2019 17:15,Sevilla,Ath Bilbao,2-0Finished,Amadou I.,Ben Yedder W.,Escudero S.,Gabriel Mercado,Kjaer S.,Munir El Haddadi,Navas J. (C),Rog M.,Vaclik T. (G),Vazquez F.,Vidal A.,Banega E.,Mesa R.,null,Alvarez Y.,Balenziaga M.,Benat,Berchiche Y.,Capa A.,Garcia D.,Garcia R.,Herrerin I. (G),Martinez I.,Muniain I. (C),Williams I.,Iturraspe A.,null,null,28 134,Estadio Ramon Sanchez Pizjuan (Sevilla),LaLiga - Round 38
18.05.2019 17:15,Getafe,Villarreal,2-2Finished,Arambarri M.,Cabrera L.,Duro H.,Foulquier D.,Gonzalez B.,Maksimovic N.,Mata J.,Molina J. (C),Portillo F.,Soria D. (G),Suarez D.,Antunes V.,Bergara M.,Djene,Bacca C.,Costa J. (C),Fernandez A. (G),Fuego J.,Gonzalez A.,Iborra V.,Mori R.,Pedraza A.,Quintilla X.,Raba D.,Trigueros M.,Bonera D.,Bruno,Mario Gaspar,13 579,Coliseum Alfonso Perez (Getafe),LaLiga - Round 38
18.05.2019 17:15,Espanyol,Real Sociedad,2-0Finished,Darder S.,Granero E. (C),Hermoso M.,Iglesias B.,Lopez D. (G),Melendo O.,Naldo,Pedrosa A.,Roca M.,Rosales R.,Wu Lei,Lopez D.,Piatti P.,Sangalli L.,Barrenetxea A.,Elustondo A.,Llorente D.,Merino M.,Moreno H.,Munoz A.,Oyarzabal M. (C),Pardo R.,Rulli G. (G),Willian Jose,Zubeldia I.,Guevara A.,Merquelanz M.,Sangalli L.,25 700,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 38
18.05.2019 21:45,Huesca,Leganes,2-1Finished,Avila C.,Dieguez A.,Enric,Etxeita X.,Galan J.,Gomez M.,Herrera Y.,Jovanovic A. (G),Juanpi,Melero G. (C),Rivera C.,Akapo C.,Insua P.,Miramon,Braithwaite M.,Carrillo G.,Juanfran,Kravets V.,Lunin A. (G),Omeruo K.,Perez R. (C),Reyes D.,Rodriguez O.,Tarin R.,Vesga M.,Bustinza U.,null,null,5 630,Estadio El Alcoraz (Huesca),LaLiga - Round 38
18.05.2019 21:45,Celta Vigo,Rayo Vallecano,2-2Finished,Araujo N.,Aspas I.,Blanco R. (G),Boudebouz R.,Cabral G.,Gomez M.,Lobotka S.,Mallo H. (C),Mendez B.,Olaza L.,Yokuslu O.,Junca D.,Mor E.,Moreno A.,Advincula L.,Agbo U.,Akieme S.,Catena A.,de Tomas R.,Dimitrievski S. (G),Embarba A. (C),Garcia A.,Medran A.,Pozo J.,Velazquez E.,Elustondo G.,Galvez A.,Moreno A.,21 606,Estadio de Balaidos (Vigo),LaLiga - Round 38
18.05.2019 21:45,Alaves,Girona,2-1Finished,Garcia M. (C),Jonathan Calleri,Jony,Laguardia V.,Marin A.,Navarro X.,Pina T.,Rolan D.,Sivera A. (G),Vigaray C.,Wakaso M.,Brasanac D.,Burgui,Inui T.,Alcala P.,Bernardo,Granell A. (C),Iraizoz G. (G),Lozano C.,Muniesa M.,Planas C.,Pons P.,Portu,Soni K.,Valery,Garcia B.,Stuani C.,null,10 282,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 38
19.05.2019 13:00,Real Madrid,Betis,0-2Finished,Benzema K.,Carvajal D.,Diaz B.,Fernandez N.,Llorente M.,Marcelo (C),Modric L.,Navas K. (G),Valverde F.,Varane R.,Vinicius Junior,Casemiro,Odriozola A.,Ramos S.,Bartra M.,Carvalho W.,Feddal Z.,Firpo J.,Guardado A. (C),Guerrero F.,Kaptoum W.,Lo Celso G.,Lopez P. (G),Mandi A.,Moron L.,Barragan A.,Canales S.,Joaquin,49 879,Estadio Santiago Bernabeu (Madrid),LaLiga - Round 38
19.05.2019 17:15,Eibar,Barcelona,2-2Finished,Charles,Cote,Cucurella M.,De Blasis P.,Dmitrovic M. (G),Enrich S.,Escalante G.,Jordan J.,Oliveira P.,Orellana F.,Ramis I. (C),Arbilla A.,Bigas P.,Pena R.,Alba J.,Busquets S.,Cillessen J. (G),Lenglet C.,Malcom,Messi L. (C),Pique G.,Rakitic I.,Roberto S.,Semedo N.,Vidal A.,Arthur,Boateng K.,Coutinho,5 184,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 38
